Locality,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Eurasia,,56.46276,56.85634,58.73827,60.25127,63.32875,65.26372,67.73998,69.72014,72.26761,71.89522,72.11085,66.43792,61.27019,57.52789,52.97639,51.81478,50.40814,48.80248,49.03745,51.49003,54.03548,55.68161,57.58718,61.20983,64.49446,66.1573,67.96347,69.39167,70.12369,66.30653,70.59876,72.70933,73.66236
Armenia,,--,--,--,--,--,--,--,--,--,--,--,--,0.03116,0.0438,0.03589,0.01959,0.04071,0.03082,0.03217,0.03654,0.0343,0.0332,0.0412,0.0412,0.04567,0.04692,0.04633,0.04568,0.04412,0.0464,0.05157,0.05164,0.04682
Azerbaijan,,--,--,--,--,--,--,--,--,--,--,--,--,0.77937,0.71728,0.6616,0.64496,0.65114,0.61945,0.73061,0.84005,0.83656,0.88026,0.87882,0.90476,0.88761,1.18145,1.65828,2.23555,2.51846,2.79047,2.87595,2.74546,2.6413
Belarus,,--,--,--,--,--,--,--,--,--,--,--,--,0.09672,0.09666,0.09632,0.09377,0.08944,0.08557,0.08657,0.08654,0.08726,0.08704,0.08559,0.08426,0.08513,0.08208,0.08262,0.0822,0.08208,0.07815,0.07494,0.07494,0.07429
Estonia,,--,--,--,--,--,--,--,--,--,--,--,--,0.00001,0.00001,0.00003,0.00008,0.00007,0.00011,0.00017,0.00017,0.00019,0.0002,0.00031,0.0005,0.0006,0.00111,0.00129,0.00143,0.00194,0.00528,0.01019,0.01147,0.01406
Former U.S.S.R.,,56.46276,56.85634,58.73827,60.25127,63.32875,65.26372,67.73998,69.72014,72.26761,71.89522,72.11085,66.43792,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Georgia,,--,--,--,--,--,--,--,--,--,--,--,--,0.07624,0.07446,0.07644,0.05586,0.06428,0.06919,0.07146,0.07241,0.06583,0.06323,0.07191,0.0723,0.06514,0.06663,0.05487,0.06949,0.07259,0.07694,0.09492,0.08085,0.07511
Kazakhstan,,--,--,--,--,--,--,--,--,--,--,--,--,3.64083,3.26044,2.60841,2.32566,2.40957,2.47204,2.4282,2.62636,3.38294,3.68688,3.98398,4.16146,4.65216,4.8642,5.13744,5.28461,5.55322,5.57366,5.82482,6.08478,6.22146
Kyrgyzstan,,--,--,--,--,--,--,--,--,--,--,--,--,0.13306,0.12112,0.13597,0.12541,0.13669,0.12263,0.11087,0.13319,0.14957,0.1394,0.11938,0.14599,0.15085,0.13751,0.13286,0.13338,0.10928,0.11034,0.11871,0.15048,0.15371
Latvia,,--,--,--,--,--,--,--,--,--,--,--,--,0.02583,0.02934,0.03375,0.02999,0.01905,0.02986,0.03051,0.02793,0.02851,0.02905,0.02502,0.02345,0.0317,0.03381,0.02737,0.02769,0.03135,0.03436,0.03512,0.02969,0.03876
Lithuania,,--,--,--,--,--,--,--,--,--,--,--,--,0.15108,0.13805,0.08892,0.12408,0.14492,0.1269,0.15326,0.11404,0.10159,0.13895,0.16583,0.17684,0.17037,0.11573,0.09688,0.1091,0.10982,0.11783,0.01313,0.01338,0.01552
Moldova,,--,--,--,--,--,--,--,--,--,--,--,--,0.00746,0.00715,0.0049,0.0039,0.00429,0.00456,0.00406,0.00371,0.004,0.00371,0.00354,0.00362,0.00351,0.00359,0.00362,0.0035,0.00379,0.00346,0.00393,0.00338,0.00253
Russia,,--,--,--,--,--,--,--,--,--,--,--,--,47.99039,44.68718,42.30319,41.41806,39.94612,38.7414,39.0652,40.80881,41.69541,42.6263,44.16275,47.16445,49.86377,51.05118,52.05955,52.51788,52.52268,50.01447,53.7411,54.62955,55.29574
Tajikistan,,--,--,--,--,--,--,--,--,--,--,--,--,0.17322,0.17934,0.17471,0.15243,0.15436,0.14171,0.14642,0.15975,0.14321,0.14832,0.15479,0.16686,0.16572,0.17186,0.16788,0.17213,0.16926,0.1592,0.16403,0.16133,0.16401
Turkmenistan,,--,--,--,--,--,--,--,--,--,--,--,--,2.34412,2.58223,1.49372,1.36122,1.54939,1.15967,0.74996,1.14739,2.04777,2.13305,2.38175,2.60554,2.61661,2.66389,2.62798,2.83698,2.91382,1.77312,2.03627,2.82681,3.02841
Ukraine,,--,--,--,--,--,--,--,--,--,--,--,--,4.03475,3.69069,3.22211,3.3142,3.0448,3.02061,3.0417,3.04805,3.04794,3.05833,3.05747,3.19815,3.21001,3.23266,3.27642,3.20663,3.20039,3.03946,3.06757,3.23656,3.27089
Uzbekistan,,--,--,--,--,--,--,--,--,--,--,--,--,1.78593,1.90014,2.04044,2.14555,2.1533,2.17794,2.3863,2.38508,2.4104,2.65369,2.45486,2.46043,2.54562,2.50468,2.59007,2.66543,2.79091,2.48338,2.48651,2.609,2.61976
Middle East,,42.2645,36.47954,29.69913,27.56358,27.68171,25.77899,30.7652,32.21523,36.10119,39.70422,40.99476,40.29849,43.52034,45.72032,47.28432,48.33481,49.4342,51.72251,54.87985,53.79395,57.48315,56.19238,54.31005,57.78825,62.41961,65.63513,65.61296,65.0862,68.88092,67.12893,71.66053,76.35298,77.70672
Bahrain,,0.22023,0.23687,0.24305,0.25079,0.24159,0.27123,0.2954,0.33089,0.29706,0.29963,0.31258,0.33331,0.28675,0.351,0.34785,0.34311,0.33392,0.39892,0.40301,0.40835,0.41491,0.42459,0.44511,0.45209,0.45737,0.47654,0.50043,0.51664,0.5396,0.54188,0.5492,0.54536,0.59656
Iran,,3.94373,3.2865,5.1356,5.67815,5.30488,5.5867,5.06388,5.66893,5.70867,7.01523,7.67034,8.26544,8.52727,8.83295,9.16213,9.34723,9.64608,9.83963,9.89555,9.99577,10.39818,10.67178,10.44413,11.35599,12.05628,13.11545,13.12405,12.9965,13.35729,14.25932,14.60561,14.78161,13.64393
Iraq,,5.44998,2.16341,2.18917,2.16796,2.61053,3.09038,3.65927,4.5772,5.97032,6.47154,4.54242,0.7154,1.0183,1.21122,1.32841,1.35231,1.39037,2.60395,4.7062,5.475,5.62238,5.21719,4.42167,2.84403,4.37814,4.12414,4.39253,4.56197,5.18267,5.17126,5.20917,5.66831,6.44833
Israel,,0.08111,0.08307,0.00528,0.00424,0.00425,0.00424,0.00361,0.00292,0.00234,0.00217,0.00156,0.0016,0.00149,0.00174,0.00163,0.00121,0.00142,0.00163,0.00142,0.00112,0.00086,0.00075,0.00089,0.00127,0.02807,0.0271,0.03537,0.04148,0.05228,0.04365,0.05743,0.15758,0.09497
Jordan,,0,0,0,0,0,0,0.00221,0.00129,0.00137,0.00361,0.00571,0.00554,0.00582,0.0077,0.01056,0.01098,0.01029,0.01101,0.01058,0.01061,0.01124,0.01128,0.01212,0.01201,0.01212,0.01077,0.01216,0.00976,0.00832,0.00863,0.00865,0.00895,0.00881
Kuwait,,3.98985,2.62777,1.94451,2.51342,2.76084,2.44003,3.36252,3.76674,3.62745,4.31565,2.83247,0.42947,2.44216,4.28436,4.72709,4.81243,4.94199,4.84719,5.01541,4.59658,5.0356,4.81399,4.58056,5.14197,5.70635,6.10784,6.12513,5.97294,6.28005,5.6817,5.62367,6.18773,6.50212
Lebanon,,0.00874,0.00879,0.00672,0.00583,0.00604,0.00605,0.00579,0.00629,0.00613,0.00516,0.00309,0.00517,0.00564,0.00735,0.00835,0.00732,0.00817,0.00911,0.00792,0.00336,0.00454,0.00341,0.00683,0.01366,0.01111,0.01036,0.00682,0.00572,0.00364,0.00601,0.00811,0.00774,0.00949
Oman,,0.63842,0.72125,0.74034,0.86006,0.94353,1.13109,1.2796,1.34033,1.41194,1.49303,1.58777,1.64273,1.72201,1.81675,1.90235,1.99453,2.06667,2.13079,2.19684,2.16611,2.42716,2.47904,2.48393,2.34919,2.25829,2.38494,2.44763,2.3978,2.50239,2.64139,2.83647,2.86066,3.0365
Palestinian Territories,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,,1.1995,1.05173,0.93208,0.8389,1.09073,0.87617,0.88195,0.85843,0.98986,1.05965,1.2004,1.24548,1.39076,1.44609,1.44338,1.50724,1.65525,1.89992,2.30829,2.37092,2.82873,2.74423,2.80731,3.13995,3.70097,4.22483,4.47596,5.10898,5.9071,6.56411,8.10082,9.52801,9.88308
Saudi Arabia,,22.43421,22.43699,15.10441,11.92263,11.28964,8.64186,12.03622,10.84182,12.85643,12.80877,15.92029,19.74695,20.39209,20.108,20.39034,20.65907,20.81526,21.2433,21.41514,20.17832,21.59311,20.94557,20.26962,23.0489,24.15902,25.44005,24.61052,23.73599,25.16818,22.9335,24.93104,26.40017,27.66349
Syria,,0.41093,0.4091,0.39891,0.41301,0.42618,0.43947,0.47585,0.56909,0.64495,0.82995,1.00242,1.25601,1.23646,1.40996,1.4264,1.43832,1.51129,1.47877,1.50249,1.47965,1.46229,1.36589,1.4207,1.40227,1.38007,1.28683,1.23044,1.15751,1.12626,1.13277,1.26408,1.12918,0.6274
United Arab Emirates,,3.88781,3.45406,2.99906,2.90859,3.0035,3.29178,3.67804,4.20936,4.22196,4.9942,5.51239,6.24061,6.11006,5.78346,5.83578,6.14019,6.34013,6.50094,6.60659,6.25346,6.76686,6.59336,6.49905,7.12961,7.42447,7.59008,7.86848,7.91494,8.12802,7.5188,7.64098,8.25517,8.54393
Yemen,,0,0,0,0,0,0,0.02085,0.04193,0.3627,0.40564,0.40331,0.41078,0.38153,0.45974,0.70005,0.72086,0.71336,0.75733,0.81039,0.85469,0.91729,0.92129,0.91812,0.89731,0.84735,0.83619,0.78345,0.66597,0.62513,0.62592,0.82531,0.8225,0.64813
Africa,,17.40221,15.19651,15.48865,16.115,17.5596,18.40862,18.45462,18.6335,19.71898,20.60441,21.65524,22.51562,22.86257,22.6603,22.84146,24.02,24.62611,26.0724,26.27519,26.57861,27.69851,27.97517,28.11727,29.94658,31.81265,34.26159,34.79341,35.67514,36.73002,36.00388,37.07857,33.92617,35.99711
Algeria,,2.80332,3.03742,3.22547,3.60602,3.85789,3.9071,3.96829,4.21747,4.29745,4.50276,4.75332,4.91623,5.03106,4.88426,4.7356,5.0482,5.24834,5.59212,5.74876,6.01955,6.19057,6.17016,6.39056,6.78904,6.90113,7.47971,7.41833,7.32433,7.37697,7.05979,7.12206,7.01848,7.19786
Angola,,0.33508,0.29133,0.27626,0.39581,0.46249,0.51127,0.62143,0.78933,0.98944,0.99075,1.03779,1.09201,1.15235,1.11255,1.16856,1.40407,1.54205,1.54876,1.59583,1.61454,1.62241,1.60922,1.94122,1.9564,2.29302,2.69702,3.05828,3.75774,4.25717,4.08909,4.17598,3.86177,3.93895
Benin,,0,0,0,0.00896,0.01573,0.01793,0.01793,0.01569,0.01124,0.00897,0.00897,0.00897,0.01258,0.01295,0.01329,0.00673,0.00451,0.00298,0.00226,0.00226,0.00157,0.00159,0.00181,0.00092,0.00001,0.00001,0.00005,0.00004,0.00004,0.00002,0.00002,0.00002,0.00002
Botswana,,0.009,0.00922,0.01004,0.00958,0.00953,0.0106,0.01211,0.01405,0.01486,0.01608,0.01926,0.01901,0.02186,0.02158,0.02183,0.02496,0.02053,0.01991,0.02378,0.02421,0.02427,0.02383,0.02442,0.02109,0.02339,0.02524,0.02465,0.02122,0.02332,0.01891,0.02532,0.02019,0.01896
Burkina Faso,,0,0,0,0,0,0,0,0,0,0,0.00009,0.00014,0.00021,0.00048,0.00074,0.00097,0.00118,0.00117,0.0008,0.00126,0.00099,0.00055,0.00065,0.00097,0.00101,0.00099,0.00079,0.00109,0.00133,0.00128,0.00113,0.00079,0.00092
Burundi,,0.00002,0.00002,0.00002,0.00024,0.00041,0.00048,0.00064,0.00098,0.00106,0.00106,0.00111,0.00115,0.00108,0.00111,0.00118,0.00121,0.00121,0.00123,0.00111,0.00099,0.001,0.00118,0.00128,0.00101,0.0009,0.00095,0.00091,0.00115,0.00109,0.00117,0.00138,0.00146,0.0019
Cameroon,,0.14028,0.20759,0.25784,0.26857,0.31588,0.42564,0.40828,0.40175,0.38056,0.39624,0.37669,0.36038,0.33271,0.30251,0.26182,0.2691,0.26449,0.30049,0.29309,0.25088,0.21945,0.20194,0.18362,0.18082,0.18253,0.21604,0.2329,0.21894,0.21981,0.20718,0.1904,0.18214,0.18647
Cape Verde,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002,0.00005,0.00006,0.00007,0.00007,0.00008,0.00008,0.00008,0.00006,0.00006,0.00005,0.00006,0.00006,0.00007,0.00007,0.00006,0.00007,0.00007,0.00007,0.00007
Central African Republic,,0.00069,0.00068,0.00071,0.00067,0.00072,0.00063,0.00079,0.00076,0.00076,0.00077,0.00079,0.00078,0.0008,0.00079,0.00081,0.00082,0.00084,0.00085,0.00083,0.00083,0.00085,0.00085,0.00083,0.00084,0.00124,0.00133,0.00138,0.00134,0.00134,0.00132,0.00131,0.00146,0.00147
Chad,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08215,0.38959,0.40236,0.35967,0.32844,0.29042,0.27211,0.27905,0.26184,0.23862
Comoros,,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00003,0.00004,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00003
Congo (Brazzaville),,0.13906,0.1768,0.19021,0.18668,0.25929,0.25826,0.25424,0.26445,0.30758,0.35009,0.35315,0.33406,0.37245,0.3856,0.38304,0.40021,0.42988,0.55731,0.581,0.5927,0.61463,0.55982,0.54721,0.53848,0.51824,0.504,0.52947,0.46191,0.52161,0.5985,0.69223,0.67514,0.66096
Congo (Kinshasa),,0.09029,0.08974,0.09525,0.10326,0.12055,0.12598,0.12617,0.12593,0.12215,0.12386,0.12221,0.11652,0.12015,0.11249,0.11234,0.12988,0.12946,0.11392,0.10656,0.1037,0.11894,0.11509,0.11273,0.11159,0.11826,0.11857,0.11999,0.12758,0.11955,0.12629,0.12472,0.12266,0.12139
Cote dIvoire (IvoryCoast),,0.01613,0.03311,0.03748,0.06075,0.06215,0.07434,0.05539,0.05143,0.03858,0.01735,0.01792,0.01727,0.01397,0.01228,0.02667,0.03691,0.07312,0.08159,0.08654,0.0996,0.09255,0.09202,0.09062,0.10665,0.1205,0.14526,0.1954,0.18372,0.20399,0.20269,0.1641,0.15639,0.15657
Djibouti,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,,1.45253,1.48126,1.69107,1.84143,2.07993,2.23297,2.09272,2.29913,2.23788,2.31967,2.3613,2.39558,2.38828,2.48069,2.52162,2.59908,2.64948,2.51307,2.47665,2.59377,2.54665,2.69116,2.66743,2.85049,2.85772,3.12929,3.19001,3.24947,3.76189,3.92275,3.88586,3.84789,3.80967
Equatorial Guinea,,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00022,0.00312,0.009,0.00999,0.00999,0.0342,0.10458,0.1663,0.20419,0.3361,0.36298,0.47093,0.45991,0.7387,0.79029,0.7615,0.83106,0.92684,0.90958,0.87262,0.83996,0.86433
Eritrea,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002
Ethiopia,,0.00491,0.00525,0.006,0.00655,0.00713,0.0078,0.00858,0.00923,0.00987,0.01037,0.01132,0.01145,0.01166,0.0129,0.01382,0.01458,0.01546,0.01583,0.0162,0.01645,0.01668,0.02038,0.02038,0.02285,0.025,0.02805,0.032,0.03312,0.03229,0.03429,0.04781,0.06041,0.06275
Gabon,,0.38239,0.331,0.34239,0.34865,0.3502,0.37864,0.36474,0.34436,0.35325,0.45758,0.5907,0.64295,0.65255,0.68263,0.71751,0.7963,0.80548,0.80801,0.76846,0.72355,0.68997,0.59228,0.55256,0.53126,0.52779,0.58404,0.52275,0.53563,0.54639,0.53242,0.54011,0.5366,0.53408
"Gambia, The",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,,0.05913,0.06014,0.05596,0.03114,0.0231,0.03345,0.0465,0.04821,0.04967,0.05402,0.05892,0.0634,0.06996,0.06767,0.06527,0.07091,0.08086,0.0801,0.0495,0.06533,0.08196,0.08278,0.06589,0.05411,0.06757,0.06872,0.06818,0.04947,0.07347,0.07945,0.08315,0.2385,0.24627
Guinea,,0.00154,0.00155,0.00155,0.00161,0.00162,0.00168,0.0017,0.00172,0.00173,0.00177,0.0018,0.00184,0.00184,0.00186,0.00188,0.00197,0.00202,0.00291,0.00313,0.004,0.00414,0.00564,0.00599,0.00401,0.0055,0.00489,0.00452,0.00527,0.00516,0.00505,0.0047,0.00505,0.00523
Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,,0.01228,0.01613,0.01691,0.01957,0.01931,0.02237,0.02334,0.02418,0.02874,0.0306,0.03161,0.03388,0.03365,0.03562,0.03528,0.03757,0.03965,0.03793,0.03827,0.02982,0.02098,0.03281,0.03856,0.04397,0.04199,0.04316,0.04537,0.04734,0.04254,0.03727,0.05054,0.05099,0.05888
Lesotho,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199,0.00294,0.00294,0.00319,0.00329,0.00297,0.00459,0.00521,0.00548,0.00575,0.00632,0.00677,0.00612,0.00462
Liberia,,0.00344,0.00328,0.00343,0.00337,0.00233,0.00271,0.00329,0.00329,0.00331,0.00324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,,4.02923,2.57372,2.61321,2.52341,2.52606,2.46198,2.43448,2.29436,2.73466,2.70148,3.18319,3.43161,3.34229,3.16907,3.20515,3.22788,3.27629,3.386,3.26037,3.06773,3.29768,3.20746,3.11209,3.30084,3.60892,3.99044,4.22291,4.36583,4.46458,4.27305,4.30594,1.32263,3.5144
Madagascar,,0.00152,0.00159,0.00236,0.00258,0.00263,0.00266,0.00278,0.00298,0.0031,0.00328,0.00352,0.00346,0.00354,0.00355,0.00358,0.00381,0.00435,0.0046,0.0051,0.00527,0.00551,0.00546,0.00544,0.00612,0.00635,0.00641,0.00626,0.00704,0.00682,0.00716,0.00687,0.0067,0.0127
Malawi,,0.00403,0.00396,0.00423,0.00466,0.00484,0.00491,0.00529,0.00581,0.00581,0.0059,0.00725,0.00775,0.00794,0.00795,0.00837,0.00858,0.00875,0.00884,0.01015,0.01146,0.01245,0.01203,0.01265,0.01323,0.01389,0.01422,0.01469,0.01505,0.01633,0.01591,0.01831,0.01896,0.01946
Mali,,0.00086,0.00086,0.0011,0.00128,0.00139,0.00139,0.00165,0.00167,0.00171,0.00175,0.00188,0.0019,0.00215,0.00225,0.00227,0.0023,0.00217,0.00232,0.00235,0.00235,0.00238,0.00242,0.0024,0.00237,0.00248,0.00255,0.00261,0.00265,0.00274,0.00275,0.00279,0.0068,0.00689
Mauritania,,0.00026,0.00031,0.0004,0.00041,0.00038,0.00032,0.00019,0.00026,0.00026,0.00026,0.00026,0.00026,0.00027,0.00027,0.00029,0.00029,0.00029,0.00031,0.00029,0.00031,0.00033,0.00035,0.00035,0.00042,0.00044,0.00049,0.06594,0.03257,0.02809,0.02511,0.01872,0.0178,0.01538
Mauritius,,0.00085,0.00062,0.00097,0.00037,0.00068,0.00119,0.00114,0.00145,0.00102,0.00153,0.00087,0.00077,0.00116,0.00106,0.00077,0.00138,0.00105,0.00094,0.00106,0.00317,0.00515,0.00537,0.00524,0.00559,0.00573,0.00543,0.00492,0.00517,0.00559,0.00568,0.00607,0.00562,0.0055
Morocco,,0.05856,0.05596,0.05279,0.05289,0.05533,0.05389,0.05447,0.04746,0.04863,0.04328,0.04479,0.04608,0.04378,0.04021,0.04684,0.04434,0.05,0.04433,0.02892,0.01795,0.01214,0.01384,0.01293,0.01894,0.02077,0.01493,0.01498,0.0141,0.01528,0.0319,0.0432,0.03109,0.02565
Mozambique,,0.14486,0.04353,0.03634,0.05427,0.00684,0.0025,0.00147,0.00141,0.00172,0.00165,0.004,0.00447,0.00441,0.00459,0.00481,0.00492,0.00514,0.01032,0.01783,0.08042,0.10009,0.12405,0.13095,0.11283,0.11908,0.13858,0.20497,0.25287,0.25429,0.26126,0.27412,0.31541,0.39328
Namibia,,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0.01155,0.00874,0.00617,0.01001,0.01183,0.01393,0.01401,0.01471,0.01516,0.01589,0.01641,0.01577,0.01542,0.01454,0.01362,0.01205,0.01351,0.01514
Niger,,0.00056,0.00083,0.00125,0.00361,0.00417,0.00419,0.00344,0.00456,0.00431,0.00475,0.00478,0.00478,0.00472,0.00478,0.00478,0.00481,0.00465,0.00446,0.00446,0.00448,0.00405,0.00418,0.00469,0.00484,0.00606,0.00466,0.00452,0.00439,0.00469,0.00489,0.00609,0.02063,0.04951
Nigeria,,4.49512,3.18214,2.85824,2.76943,3.1177,3.3565,3.31135,3.05266,3.30309,3.9016,4.06938,4.30004,4.42704,4.4509,4.36981,4.52545,4.56371,4.84978,4.89851,4.89075,5.17804,5.45362,5.15444,5.70845,5.89877,6.52299,6.32475,6.27503,5.89924,5.71435,6.37628,6.66059,6.69167
Reunion,,0.00314,0.00387,0.00441,0.0045,0.00422,0.00505,0.00519,0.00546,0.00432,0.00513,0.00566,0.00476,0.00507,0.00508,0.00509,0.00513,0.0062,0.00653,0.00766,0.0077,0.00769,0.00781,0.00782,0.00784,0.0078,0.00784,0.00779,0.00856,0.00932,0.00835,0.00845,0.00861,0.00916
Rwanda,,0.00115,0.00108,0.00139,0.00159,0.00168,0.00169,0.00156,0.00171,0.00172,0.00178,0.00172,0.0017,0.00176,0.00158,0.00161,0.00163,0.00145,0.00163,0.00163,0.0013,0.00112,0.00091,0.00099,0.00117,0.00083,0.00065,0.00038,0.00042,0.00067,0.00096,0.00108,0.00127,0.00129
Saint Helena,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,,0.00007,0.00007,0.00008,0.00006,0.00008,0.00008,0.00007,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00007,0.00009,0.0001,0.00004,0.00006,0.00007,0.00006,0.00004,0.00008,0.0001,0.00008,0.00007,0.00005,0.0001,0.0001
Senegal,,0,0,0,0,0,0,0,0,0,0,0.00046,0.00046,0.00046,0.0011,0.00173,0.00207,0.00239,0.00176,0.00177,0.00178,0.00213,0.00223,0.00425,0.00554,0.00494,0.00478,0.00442,0.00375,0.00414,0.00442,0.00361,0.00364,0.00385
Seychelles,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0.00015,0.00016,0.00016,0.00016,0.00018,0.00004,0.00018,0.00094,0.00085,0.0012,0.00097,0.00095
Somalia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0
South Africa,,2.71516,3.06821,3.17324,3.28133,3.71563,3.97925,4.09735,4.06884,4.23474,4.1214,4.04577,4.11971,4.21439,4.3043,4.59804,4.84064,4.85562,5.43784,5.52473,5.43444,5.57823,5.61823,5.52086,5.91407,6.06469,6.05236,6.03843,6.05224,6.15314,6.04627,6.18041,6.15091,6.29566
Sudan and South Sudan,,0.00514,0.00772,0.00799,0.00804,0.00783,0.00955,0.00955,0.00954,0.00948,0.00966,0.01517,0.01605,0.01698,0.01695,0.01691,0.01555,0.01999,0.02514,0.03429,0.14551,0.36325,0.40631,0.46122,0.51742,0.65342,0.66706,0.72015,0.87984,0.90836,0.93329,0.9671,0.90825,0.27645
Swaziland,,0.00585,0.00558,0.00521,0.00332,0.00457,0.00622,0.00601,0.00616,0.00626,0.00652,0.00571,0.00528,0.00468,0.00337,0.00678,0.00656,0.00563,0.01089,0.01086,0.0134,0.01091,0.01349,0.01511,0.01175,0.01238,0.01312,0.01289,0.01352,0.01373,0.01431,0.01483,0.01399,0.01372
Tanzania,,0.01028,0.01071,0.0108,0.0113,0.0115,0.01175,0.01127,0.01219,0.01281,0.01501,0.01606,0.01794,0.01701,0.01851,0.01648,0.01694,0.01936,0.01537,0.02213,0.02384,0.02366,0.02862,0.02942,0.02696,0.02943,0.03308,0.03272,0.04448,0.0464,0.04986,0.05462,0.0495,0.05183
Togo,,0.00039,0.0004,0.0006,0.0002,0.0004,0.00079,0.00079,0.00079,0.00078,0.00099,0.00099,0.00201,0.00132,0.00237,0.00153,0.00263,0.00196,0.00095,0.00175,0.00208,0.00101,0.00052,0.00087,0.00125,0.00082,0.00075,0.00092,0.00099,0.00091,0.00108,0.00092,0.00104,0.00088
Tunisia,,0.24451,0.26206,0.27131,0.26812,0.27474,0.25465,0.24907,0.24208,0.23764,0.24149,0.21584,0.23432,0.25259,0.2251,0.21118,0.2004,0.2158,0.24518,0.2474,0.25329,0.24552,0.24304,0.25185,0.25644,0.27034,0.26405,0.26645,0.24373,0.23453,0.24385,0.24755,0.22013,0.21643
Uganda,,0.00658,0.00536,0.0058,0.0054,0.00639,0.00656,0.00669,0.00638,0.006,0.00707,0.00792,0.00801,0.01006,0.00988,0.01029,0.01067,0.01145,0.01266,0.0128,0.01286,0.01582,0.01597,0.01697,0.01774,0.01891,0.01839,0.01231,0.01461,0.01686,0.0145,0.01546,0.01406,0.02403
Western Sahara,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,,0.10831,0.11426,0.11926,0.11617,0.11541,0.1161,0.11552,0.09898,0.09911,0.08051,0.09015,0.08943,0.09053,0.08831,0.08365,0.08391,0.07719,0.08416,0.08088,0.08272,0.08304,0.08573,0.08683,0.08824,0.08681,0.09162,0.09824,0.09625,0.09432,0.10035,0.10888,0.11,0.1113
Zimbabwe,,0.11566,0.10911,0.10705,0.10916,0.10884,0.11552,0.1291,0.15665,0.15356,0.16405,0.18281,0.19888,0.19005,0.16204,0.15011,0.14495,0.14101,0.12928,0.131,0.15414,0.14736,0.14202,0.14495,0.14908,0.14649,0.14593,0.14475,0.14189,0.12333,0.12444,0.13462,0.13597,0.13184
Asia & Oceania,,35.82037,36.94225,37.99817,40.82246,44.90522,48.63558,50.72829,52.52855,54.58283,57.14308,59.41403,61.30125,62.59659,64.67894,67.85638,72.61185,74.95458,75.88223,76.63447,77.62698,81.30219,85.18284,87.55053,94.46063,102.90294,111.82718,118.93784,125.13516,130.17392,137.51598,148.26873,154.47078,167.04547
Afghanistan,,0.07309,0.09328,0.09593,0.10015,0.10049,0.12165,0.12127,0.11579,0.12196,0.12031,0.0215,0.0205,0.01618,0.01611,0.01605,0.01176,0.01231,0.01184,0.01161,0.0116,0.01171,0.00766,0.00803,0.00802,0.00727,0.00748,0.00795,0.0151,0.01608,0.0215,0.03108,0.02436,0.02597
American Samoa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
