Locality,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Sweden,,86.436,89.64,92.349,102.763,111.686,121.77,121.334,129.113,130.31,131.254,130.235,132.002,129.713,130.16,129.062,131.873,131.4086,131.792,132.67,132.392,135.15614,137.73874,135.6542,133.07658,135.38929,135.48029,135.60741,135.92044,133.41521,128.30426,136.70755,128.06043,130.512
Switzerland,,34.615,35.71,36.258,37.462,39.017,40.349,41.468,42.852,44.173,46.366,46.815,47.94,48.24,47.782,48.229,49.073,48.918,48.92457,49.622,52.28,52.63296,54.31242,54.08398,55.4578,56.44618,57.52657,58.03383,57.69504,58.99786,57.7629,60.04196,58.75189,58.009
Turkey,,21.839,22.488,24.896,26.154,29.634,32.566,31.728,35.019,40.373,40.19,47.84,50.465,55.517,60.457,62.8,68.403,75.28,82.75084,88.68671,91.635,98.58816,97.40202,102.5606,110.4469,120.05146,129.0268,141.48314,153.69508,160.4358,155.33296,170.37174,187.127,197.02
United Kingdom,,243.387,238.669,233.385,235.909,238.652,249.959,258.26,268.441,277.391,282.231,284.384,291.603,292.523,293.93,287.214,297.159,315.792,315.979,322.942,328.353,335.56762,338.5437,339.83164,342.68598,343.00738,351.0221,348.40208,344.982,343.331,323.609,330.875,320.205,319.1463
Eurasia,,1168.60464,1123.88839,1234.06324,1278.40674,1342.19662,1382.50971,1343.5028,1395.35043,1432.73035,1464.42379,1460.94541,1446.912,1337.572,1238.072,1081.438,1074.518,1039.891,1018.622,992.382,1001.726,1034.21522,1038.04372,1055.04548,1084.86456,1119.2261,1133.23597,1192.4463,1223.67933,1243.37798,1179.31424,1248.04032,1271.03713,1305.41544
Armenia,,--,--,--,--,--,--,--,--,--,--,--,--,6.358,3.724,3.273,2.858,3.486,4.281,3.671,3.88,3.69148,3.6946,3.44126,3.69574,4.19614,4.16382,4.43884,4.77647,4.55743,4.48976,4.63072,5.089,5.043
Azerbaijan,,--,--,--,--,--,--,--,--,--,--,--,--,15.248,14.334,14.594,13.724,13.614,14.12,14.76,15.118,15.4061,15.56992,16.13262,18.30104,19.08472,17.26646,19.43242,16.98402,16.69734,13.47952,13.56722,14.56,17.793
Belarus,,--,--,--,--,--,--,--,--,--,--,--,--,38.66,33.326,29.627,26.951,27.091,28.506,26.322,28.436,28.36256,24.70802,26.35038,26.59406,29.01344,29.5093,30.42908,30.5467,31.07838,29.54872,31.7436,32.6577,33.277
Estonia,,--,--,--,--,--,--,--,--,--,--,--,--,6.8,5.726,5.91,5.577,5.904,6.212,6.055,5.699,5.87254,5.8305,6.14144,6.52174,6.78336,6.88836,7.32888,7.6933,7.88696,7.48072,7.9478,7.681,8.22
Former U.S.S.R.,,1168.60464,1123.88839,1234.06324,1278.40674,1342.19662,1382.50971,1343.5028,1395.35043,1432.73035,1464.42379,1460.94541,1446.912,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Georgia,,--,--,--,--,--,--,--,--,--,--,--,--,10.113,8.379,7.708,5.514,5.26,5.678,6.695,6.702,6.27416,6.2263,6.3986,6.81196,7.0135,7.35514,6.69368,6.90516,7.09154,6.84924,7.62158,8.382,8.468
Kazakhstan,,--,--,--,--,--,--,--,--,--,--,--,--,82.879,79.286,59.78,58.533,52.1,44.952,41.957,39.823,44.46942,49.17544,49.81588,52.78854,54.32372,57.09254,61.32066,65.29538,69.05298,67.19114,72.61356,76.21,80.294
Kyrgyzstan,,--,--,--,--,--,--,--,--,--,--,--,--,8.519,8.244,8.145,7.994,6.94,6.693,6.998,8.596,9.114,8.14464,7.73506,9.5894,8.13492,6.818,7.101,7.619,7.132,6.972,7.302,8.893,9.943
Latvia,,--,--,--,--,--,--,--,--,--,--,--,--,6.768,5.158,4.905,4.874,4.8,4.876,4.704,4.699,4.91522,5.01854,5.0766,5.58478,5.78042,6.09548,6.4277,6.82942,6.84128,6.32622,6.56048,6.5203,7.141
Lithuania,,--,--,--,--,--,--,--,--,--,--,--,--,10.656,9.021,8.381,8.419,8.37,8.302,8.569,8.234,8.26574,8.00776,8.21864,8.5413,8.96488,8.87411,9.32336,9.6115,9.9877,9.19864,9.24402,9.317,9.664
Moldova,,--,--,--,--,--,--,--,--,--,--,--,--,9.301,6.121,6.841,6.093,5.841,5.477,5.355,4.113,5.623,5.44,6.068,7.136,7.033,7.007,7.401,6.786,6.899,5.853,5.791,4.904,5.056
Russia,,--,--,--,--,--,--,--,--,--,--,--,--,864.351,807.823,701.881,712.081,700.221,689.786,675.259,688.434,715.612,719.277,728.789,742.568,763.484,774.32676,816.51568,840.72394,855.64981,816.1245,858.51734,869.28513,889.32744
Tajikistan,,--,--,--,--,--,--,--,--,--,--,--,--,16.213,14.165,13.783,13.655,13.401,12.899,12.772,13.118,13.29,13.189,14.105,13.817,14.223,14.418,14.618,14.4482,14.85918,13.99698,14.775,14.505,14.423
Turkmenistan,,--,--,--,--,--,--,--,--,--,--,--,--,8.347,7.553,6.288,5.986,6.164,6.243,6.095,6.573,6.853,6.642,7.507,7.578,8.367,9.016,9.667,10.57638,10.58578,11.362,11.121,11.45,11.747
Ukraine,,--,--,--,--,--,--,--,--,--,--,--,--,210.563,193.509,169.769,162.786,146.652,140.108,132.827,128.34,125.121,125.92,127.038,132.959,139.897,142.143,147.998,152.94286,152.487,137.501,152.101,156.51,159.81
Uzbekistan,,--,--,--,--,--,--,--,--,--,--,--,--,42.796,41.703,40.553,39.473,40.047,40.489,40.343,39.961,41.345,41.2,42.228,42.378,42.927,42.262,43.751,41.941,42.5716,42.9408,44.504,45.073,45.209
Middle East,,84.50322,92.27907,110.40833,124.97119,140.277,150.08,160.281,166.039,185.468,197.012,204.551,202.447,225.795,244.592,266.675,285.231,302.739,320.614,348.872,362.806,387.78728,412.20197,438.58116,469.04655,490.95885,515.62568,557.77668,587.00972,619.49463,659.23999,722.62581,747.02123,792.42919
Bahrain,,1.44522,1.58007,1.74933,1.93719,2.178,2.553,2.807,2.829,3.065,3.08,3.039,3.128,3.466,3.788,4.113,4.273,4.499,4.653,4.967,5.206,5.36218,5.79626,6.29832,6.99892,7.54412,7.92398,8.7323,10.10852,9.56402,10.05564,11.493,11.5555,11.6885
Iran,,19.676,21.156,23.919,28.086,31.261,31.582,30.702,31.105,39.234,40.241,49.792,53.871,59.171,62.051,65.533,63.732,69.671,73.358,77.62,84.588,94.35608,101.70472,109.41404,119.98682,126.99336,135.19698,146.07354,153.26264,162.10814,169.8304,182.7044,186.17318,195.322
Iraq,,10.167,9.813,12.186,14.449,16.334,18.716,19.875,21.657,24.601,25.996,19.52,17.821,22.64,23.598,25.217,26.18,26.08,26.667,26.781,25.568,27.27666,28.13102,29.53124,24.99458,29.68088,20.997,25.22542,20.12058,19.75297,30.19193,33.98628,39.601,44.878
Israel,,10.931,11.435,12.1,12.997,13.376,13.822,13.645,15.111,16.883,17.91,18.193,18.797,21.732,23.041,25.246,26.575,28.387,29.927,32.485,34.255,37.2082,38.57514,39.99492,41.31412,41.6006,42.63222,44.30702,47.05792,48.509,45.91754,49.45066,50.191,53.073
Jordan,,0.802,1.037,1.274,1.549,1.825,2.009,2.167,1.959,2.022,2.726,3.119,3.324,3.933,4.194,4.481,5.357,5.397,5.699,6.049,6.517,6.54602,6.48612,6.96774,7.36036,8.1247,8.52366,9.3944,10.38638,11.28616,11.63882,12.515,13.274,13.9
Kuwait,,8.096,8.878,10.316,11.06,12.232,13.515,14.913,15.948,17.367,18.718,18.126,9.443,14.766,17.877,19.58,19.692,21.145,22.181,24.887,26.208,26.82762,28.46806,30.18028,33.03588,34.24264,36.14296,39.31358,39.87682,42.13006,43.40804,46.71426,46.928,50.003
Lebanon,,2.572,2.589,2.747,2.69,2.665,2.596,2.746,2.667,2.733,2.646,2.715,2.709,3.123,4.043,4.185,4.407,6.354,7.534,7.586,7.531,9.20952,9.25796,10.42242,10.93134,10.44052,10.60778,10.3451,10.76678,11.45602,12.34206,14.18762,14.395,12.938
Oman,,0.798,0.95,1.337,1.59,2.023,2.426,3.02,3.247,3.697,3.956,3.696,3.803,4.173,4.772,5.039,5.218,5.454,5.832,6.402,6.446,6.715,7.301,7.603,7.827,8.675,9.08,10.466,10.37698,12.00926,13.41362,14.982,17.231,20.359
Palestinian Territories,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.031,1.683,1.523,2.263,2.11369,2.4372,2.61353,2.94303,3.2991,3.39732,3.55256,4.236,4.4201,4.57285,5.11955,5.31169
Qatar,,2.033,2.303,2.611,2.825,3.049,3.497,3.846,3.939,3.909,4.137,4.279,4.112,4.564,4.871,5.105,5.155,5.789,6.044,7.112,7.807,7.953,8.66,9.52,10.454,11.523,12.513,14.841,16.906,18.789,21.192,24.688,27.262,30.532
Saudi Arabia,,19.103,23.18,29.179,31.986,37.907,40.281,46.901,47.388,52.26,57.133,60.914,64.338,67.819,75.432,85.163,91.889,94.551,99.521,108.244,107.131,109.489,118.078,123.404,136.818,137.355,146.978,156.75,163.413,174.236,186.092,204.275,211.564,231.599
Syria,,2.953,3.543,4.659,6.317,7.244,7.685,7.561,7.247,5.354,5.753,5.268,5.11,4.259,4.918,5.791,9.829,11.206,11.556,13.814,14.337,16.125,17.752,19.516,20.905,23.199,25.623,27.272,28.47416,29.89676,29.62748,36.30174,33.496,25.703
United Arab Emirates,,5.456,5.309,7.724,8.823,9.445,10.615,11.149,11.883,12.911,13.27,14.519,14.628,14.73,14.567,15.602,21.21,22.56,24.871,29.595,34.015,36.196,37.484,40.683,42.935,45.511,52.701,57.971,68.574,70.875,76.41,81.319,86.094,93.284
Yemen,,0.471,0.506,0.607,0.662,0.738,0.783,0.949,1.059,1.432,1.446,1.371,1.363,1.419,1.44,1.62,1.714,1.646,1.74,1.647,1.674,2.26,2.394,2.609,2.872,3.126,3.407,3.688,4.13338,4.64624,4.70036,5.436,4.137,3.838
Africa,,170.39692,180.00374,186.62482,193.21422,210.77052,222.2653,242.24656,250.96298,259.17834,268.54649,278.12059,282.02322,282.62429,293.3788,302.61706,317.52801,324.3582,339.73052,341.28732,353.59591,369.81224,384.01255,407.88299,425.47579,444.03673,471.81692,492.28213,519.31664,525.50742,524.8833,560.17744,584.03271,599.96508
Algeria,,5.915,6.713,7.733,8.207,8.959,9.686,10.343,11.119,11.954,12.19,12.734,13.034,14.035,14.039,14.365,14.474,15.172,15.365,16.905,18.492,19.71552,20.64764,21.62354,23.61164,24.42506,27.5164,26.91052,28.3348,30.49982,28.315,33.84,38.135,42.868
Angola,,0.736,0.737,0.815,0.832,0.86,0.826,0.886,0.894,0.893,0.899,0.958,0.899,1.013,1.062,1.071,1.074,1.085,1.216,1.328,1.106,1.19302,1.35274,1.45868,1.64976,1.59608,2.06798,2.85054,2.7178,3.64768,4.13154,4.68,4.875,4.842
Benin,,0.101,0.115,0.155,0.155,0.137,0.142,0.14,0.135,0.131,0.15,0.165,0.176,0.229,0.221,0.252,0.242,0.2787,0.2797,0.2707,0.3147,0.39008,0.39516,0.39834,0.48832,0.5402,0.58264,0.61,0.66198,0.73844,0.77938,0.87006,0.865,0.911
Botswana,,0.41199,0.47686,0.53677,0.56362,0.59985,0.64708,0.74034,0.85878,0.816,0.80621,0.87636,0.92347,1.09184,1.11411,1.28092,1.31371,1.39087,1.5571,1.571,1.749,1.71218,2.0224,2.19824,2.36456,2.47878,2.61398,2.684,2.829,2.913,2.952,3.152,3.157,3.213
Burkina Faso,,0.09114,0.10044,0.10695,0.10881,0.10509,0.10695,0.11346,0.12369,0.13299,0.14229,0.16182,0.16926,0.1767,0.19065,0.19158,0.21576,0.24459,0.26226,0.29016,0.32364,0.29574,0.37011,0.44938,0.48254,0.53518,0.58021,0.62216,0.66481,0.68352,0.76251,0.88441,0.96186,0.98546
Burundi,,0.04179,0.04472,0.04072,0.05925,0.07313,0.08571,0.08366,0.10035,0.10872,0.10879,0.11737,0.12716,0.12158,0.1373,0.15088,0.13967,0.14474,0.14753,0.13223,0.12707,0.123,0.14288,0.15404,0.14686,0.14856,0.16121,0.16242,0.18674,0.18109,0.20546,0.22799,0.23636,0.28286
Cameroon,,1.325,1.737,2.009,1.952,1.972,2.193,2.044,2.082,2.253,2.364,2.323,2.334,2.318,2.324,2.231,2.203,2.341,2.483,2.505,2.645,2.68272,2.59298,2.49792,2.76264,3.2696,3.25408,4.40374,4.6358,5.01868,5.10124,5.1812,5.338,5.535
Cape Verde,,0.01395,0.01395,0.01953,0.02046,0.02418,0.02511,0.02604,0.02883,0.03069,0.03069,0.03627,0.0465,0.05301,0.06138,0.06975,0.07254,0.07719,0.08184,0.08928,0.1023,0.12834,0.14415,0.15903,0.17391,0.19158,0.20646,0.21948,0.23529,0.2511,0.26133,0.28179,0.28551,0.28551
Central African Republic,,0.06231,0.06138,0.0651,0.06324,0.06696,0.07161,0.08649,0.08463,0.08556,0.08556,0.08649,0.08556,0.08742,0.08835,0.09207,0.093,0.09486,0.09672,0.09486,0.09579,0.09765,0.09858,0.09858,0.09951,0.13857,0.14787,0.15438,0.1488,0.1488,0.14787,0.14787,0.16275,0.16833
Chad,,0.04092,0.04464,0.04557,0.04464,0.04557,0.04743,0.06045,0.07347,0.07068,0.07161,0.07905,0.07626,0.07347,0.07533,0.0744,0.07812,0.07905,0.07905,0.07998,0.07998,0.07998,0.08742,0.09393,0.10044,0.10695,0.11253,0.11346,0.11253,0.13113,0.15996,0.17484,0.186,0.19065
Comoros,,0.00837,0.0093,0.0093,0.01023,0.01116,0.01302,0.01302,0.01302,0.01302,0.01488,0.01395,0.01395,0.01395,0.01395,0.01395,0.01395,0.01488,0.01488,0.01581,0.01581,0.01767,0.02604,0.02883,0.03069,0.03906,0.04185,0.04464,0.04092,0.03999,0.03813,0.03813,0.03999,0.03999
Congo (Brazzaville),,0.144,0.156,0.2,0.192,0.294,0.228,0.369,0.387,0.372,0.386,0.405,0.462,0.44,0.355,0.351,0.355,0.449,0.447,0.324,0.361,0.29394,0.287,0.414,0.38458,0.36298,0.41632,0.46214,0.47868,0.566,0.58446,0.575,0.687,0.74
Congo (Kinshasa),,3.921,3.614,3.561,3.864,4.057,4.366,4.559,4.534,4.672,4.829,4.42,4.384,4.207,3.926,4.031,4.479,4.676,4.386,4.141,4.357,4.53882,4.5667,4.41352,4.57658,4.60852,4.82758,5.6778,6.06784,6.03624,6.5889,6.6749,7.129,7.292
Cote dIvoire (IvoryCoast),,1.433,1.573,1.607,1.683,1.319,1.68,1.719,2.021,1.863,2.092,1.857,1.463,1.293,1.758,2.014,2.519,2.279,2.459,2.724,2.629,2.66284,2.8679,2.8131,2.8557,2.8844,2.89178,3.15102,3.34586,3.58996,3.816,4.182,3.912,4.731
Djibouti,,0.1023,0.10695,0.11439,0.12927,0.12741,0.14322,0.1488,0.14973,0.15252,0.15345,0.15624,0.15717,0.15717,0.15903,0.15903,0.16089,0.16182,0.16368,0.16368,0.16368,0.1674,0.16647,0.17484,0.17484,0.18786,0.2232,0.24459,0.25482,0.29295,0.29667,0.30504,0.3069,0.31155
Egypt,,15.861,17.749,18.224,20.13405,25.29105,25.32905,29.8871,31.1541,29.7351,32.0611,37.2011,38.1351,38.7831,42.7351,45.1791,47.1512,47.7252,51.7532,55.4512,60.2692,63.24366,67.91134,72.48158,78.49944,82.87128,89.45256,96.25424,104.76492,110.0542,117.09596,122.369,133.942,135.557
Equatorial Guinea,,0.01581,0.01395,0.01302,0.01116,0.01395,0.01581,0.01488,0.01581,0.01581,0.01581,0.01581,0.01581,0.01674,0.01674,0.01674,0.01767,0.01767,0.0186,0.01953,0.01953,0.03906,0.05022,0.05673,0.07068,0.0744,0.07905,0.0837,0.08742,0.08742,0.08742,0.09021,0.09021,0.093
Eritrea,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.131,0.138,0.157,0.1494,0.15296,0.163,0.15946,0.18008,0.20052,0.21644,0.21808,0.22478,0.21598,0.22784,0.2249,0.24242,0.25346,0.269,0.284
Ethiopia,,0.597,0.641,0.676,0.707,0.769,0.813,0.869,1.089,1.159,1.205,1.079,1.09,1.097,1.297,1.288,1.3,1.376,1.434,1.469,1.463,1.48962,1.78896,1.81774,2.04204,2.25892,2.53128,2.9084,3.14828,3.33808,3.53166,4.43144,4.9743,5.2273
Gabon,,0.506,0.574,0.644,0.705,0.769,0.833,0.838,0.84,0.845,0.877,0.88,0.901,0.922,0.961,0.815,0.879,0.916,0.963,1.007,1.046,1.0427,1.09906,1.1676,1.19682,1.21214,1.217,1.299,1.374,1.443,1.437,1.517,1.577,1.68
"Gambia, The",,0.03441,0.04185,0.04092,0.04185,0.04371,0.04464,0.04929,0.05394,0.05673,0.05301,0.06138,0.06138,0.06231,0.06417,0.06417,0.0651,0.06603,0.06975,0.07626,0.08463,0.10277,0.11811,0.13206,0.14694,0.16182,0.17763,0.18879,0.19995,0.21111,0.21111,0.2139,0.2139,0.21855
Ghana,,4.593,4.658,4.339,2.274,1.59,2.483,3.844,4.11,4.21,4.629,5.336,5.71,6.077,5.83,5.593,5.625,6.113,6.262,5.097,5.683,5.96522,6.45594,5.95948,4.4619,4.47638,5.17046,6.3364,5.30894,5.96632,6.093,6.616,7.707,8.521
Guinea,,0.33759,0.34224,0.34968,0.36084,0.42501,0.43338,0.44082,0.44361,0.45384,0.45663,0.46035,0.465,0.46686,0.47151,0.47337,0.48546,0.49011,0.5766,0.59799,0.67425,0.69099,0.86769,0.91512,0.80445,0.87606,0.81933,0.78399,0.87606,0.89931,0.89466,0.85467,0.8835,0.90303
Guinea-Bissau,,0.01209,0.01209,0.01209,0.01209,0.01302,0.01302,0.01581,0.01767,0.01953,0.02697,0.03534,0.03627,0.03813,0.04092,0.04278,0.04371,0.04464,0.0465,0.0465,0.04743,0.05115,0.05208,0.05208,0.05301,0.05487,0.0558,0.05766,0.0558,0.0558,0.0558,0.0558,0.05115,0.0465
Kenya,,1.662,1.7937,1.8364,2.20215,2.28185,2.49255,2.3232,2.3799,2.6036,2.69225,2.87963,2.998,2.994,3.28549,3.311,3.455,3.604,3.61,3.736,3.455,3.39656,3.84752,3.93662,4.22798,4.56942,4.7509,5.16128,5.4376,5.54344,5.60926,6.14978,6.329,6.627
Lesotho,,0,0,0,0,0,0,0,0,0,0,0.192,0.206,0.241,0.281,0.31,0.324,0.335,0.318,0.209,0.23635,0.27984,0.30505,0.30802,0.34025,0.30121,0.43987,0.52825,0.56522,0.59312,0.72664,0.89242,0.7699,0.70698
Liberia,,0.79236,0.74493,0.74958,0.73842,0.64728,0.6789,0.72912,0.7347,0.744,0.73005,0.27993,0.25389,0.26226,0.25991,0.25991,0.2597,0.2597,0.27342,0.279,0.17865,0.17851,0.17774,0.17774,0.17893,0.1783,0.17774,0.1769,0.22676,0.22676,0.22655,0.22655,0.27655,0.2769
Libya,,3.332,3.687,3.678,4.351,5.843,7.864,9.838,12.894,13.469,13.522,12.619,12.959,13.327,13.239,13.881,14.267,14.119,14.443,10.086,10.599,10.97424,11.31134,12.09914,12.45642,13.23688,18.517,20.84,21.087,24.817,25.082,26.435,22.287,27.536
Madagascar,,0.38781,0.3906,0.40083,0.42036,0.44268,0.44919,0.44826,0.44454,0.4557,0.50313,0.53382,0.52824,0.5394,0.54033,0.54312,0.56637,0.61752,0.64635,0.6975,0.72261,0.7254,0.82398,0.80538,0.9207,1.023,1.03323,1.05462,1.10112,1.14576,1.14855,1.10112,1.17831,1.88325
Malawi,,0.37651,0.37,0.39425,0.42587,0.44068,0.45098,0.48167,0.53096,0.53661,0.5394,0.6603,0.70401,0.72819,0.88629,0.93,0.94674,0.94581,0.97185,1.10112,1.07601,1.11972,1.1439,1.19598,1.22202,1.35036,1.40709,1.44243,1.47405,1.63959,1.60704,1.84791,1.92882,2.0274
Mali,,0.09579,0.09579,0.11811,0.13671,0.15252,0.15531,0.18414,0.19995,0.21948,0.22599,0.22413,0.2325,0.25203,0.27156,0.25575,0.28365,0.30318,0.35247,0.35991,0.36456,0.37107,0.37386,0.37572,0.40362,0.4185,0.42501,0.43989,0.44547,0.45663,0.46407,0.46779,0.8556,0.88257
Mauritania,,0.08277,0.08928,0.093,0.09393,0.09207,0.09579,0.09672,0.10602,0.10695,0.11439,0.12369,0.12648,0.12927,0.12927,0.13299,0.1488,0.16275,0.17577,0.18135,0.18879,0.21358,0.25854,0.46593,0.44175,0.48174,0.46407,0.54498,0.56358,0.63147,0.75981,0.82305,0.8928,0.96255
Mauritius,,0.41013,0.40548,0.39897,0.40827,0.4185,0.42129,0.46593,0.52545,0.57009,0.60636,0.66867,0.73191,0.81375,0.86862,0.90582,0.9858,0.86025,0.99789,1.03695,1.25457,1.52122,1.62866,1.66625,1.78401,1.85593,1.94107,2.01503,2.10817,2.19615,2.23439,2.3409,2.43179,2.472
Morocco,,4.409,4.774,5.13,5.612,5.776,5.884,6.568,7.018,7.656,7.744,8.37,8.877,9.804,10.218,10.35,11.404,11.617,12.114,12.935,13.103,13.05014,14.35086,14.85642,16.3607,17.41062,18.31454,19.87216,21.26538,21.75128,22.2431,23.5241,25.2741,26.6971
Mozambique,,13.369,3.396,2.813,5.286,0.411,0.307,0.413,0.432,0.456,0.471,0.694,0.812,0.672,1.08,0.896,0.807,0.777,0.881,0.785,1.967,4.14936,7.00236,5.76672,8.14578,8.81824,9.10874,9.5278,10.03922,9.29522,9.28022,10.49986,10.821,11.284
Namibia,,--,--,--,--,--,--,--,--,--,--,0.586,0.45,0.32,0.755,0.585,1.728,1.732,1.65,1.279,1.706,1.769,1.94164,2.46294,2.62216,2.98094,2.96102,3.25064,3.3292,3.89408,3.49222,3.37156,3.629,3.798
Niger,,0.20146,0.24648,0.24746,0.2712,0.24804,0.26292,0.29278,0.31564,0.3215,0.32729,0.33394,0.32843,0.33229,0.33157,0.32534,0.31927,0.33299,0.3262,0.34148,0.28206,0.36954,0.36508,0.37096,0.4024,0.47077,0.54267,0.59158,0.64437,0.65916,0.75727,0.80489,0.8883,0.93015
Nigeria,,4.685,5.685,5.949,6.061,6.044,6.446,8.325,7.251,7.278,8.345,8.027,8.189,8.425,8.273,7.996,7.908,7.631,7.884,8.554,8.36,8.491,8.819,14.27,12.566,15.659,16.935,14.855,19.26094,18.14066,17.65712,20.37518,23.125,24.781
Reunion,,0.31527,0.35805,0.39804,0.45105,0.47337,0.51429,0.56079,0.62124,0.68727,0.73005,0.81747,0.88536,0.9765,0.98766,0.99882,1.07136,1.22295,1.4043,1.58007,1.58379,1.7484,1.90278,1.89255,1.98369,2.13621,2.26734,2.28873,2.36964,2.53425,2.58912,2.61051,2.64213,2.75559
Rwanda,,0.15681,0.15351,0.15348,0.15222,0.16252,0.17045,0.16129,0.17224,0.17603,0.18175,0.16617,0.17231,0.17082,0.15501,0.1598,0.15966,0.15092,0.16952,0.22152,0.18083,0.19909,0.20493,0.21978,0.22867,0.19863,0.19216,0.2108,0.22913,0.25238,0.28053,0.32829,0.35419,0.36549
Saint Helena,,0.00186,0.00186,0.00186,0.00186,0.00186,0.00186,0.00279,0.00372,0.00372,0.00465,0.00465,0.00465,0.00465,0.00465,0.00558,0.00558,0.00558,0.00558,0.00558,0.00465,0.00465,0.00465,0.00465,0.00651,0.00744,0.00744,0.00744,0.00744,0.00744,0.00744,0.00744,0.00744,0.00744
Sao Tome and Principe,,0.00837,0.00837,0.01023,0.01023,0.01395,0.01395,0.01302,0.01395,0.01395,0.01395,0.01395,0.01395,0.01395,0.01395,0.01674,0.01767,0.0186,0.01953,0.02046,0.02418,0.02604,0.02232,0.0279,0.02883,0.03255,0.03627,0.0372,0.03999,0.04185,0.04557,0.05022,0.0558,0.06045
Senegal,,0.494,0.525,0.529,0.505,0.534,0.579,0.588,0.471,0.45,0.616,0.737,0.752,0.826,0.815,0.886,0.889,0.911,0.998,1.067,1.051,0.941,1.147,1.194,1.1,1.248,1.508,1.658,1.96248,1.726,2.17286,2.299,2.362,2.586
Seychelles,,0.04371,0.04743,0.04929,0.05208,0.05208,0.05766,0.05766,0.0651,0.07254,0.0744,0.08835,0.093,0.09579,0.1023,0.10974,0.11253,0.11625,0.12927,0.13857,0.15066,0.16554,0.1674,0.19065,0.1953,0.19716,0.20181,0.22041,0.23715,0.23529,0.24087,0.26319,0.28272,0.29388
Sierra Leone,,0.17484,0.19716,0.20832,0.21204,0.22599,0.15345,0.13764,0.13671,0.14973,0.19437,0.19623,0.20088,0.20088,0.20367,0.20739,0.0837,0.12555,0.0837,0.09579,0.06324,0.08277,0.12183,0.13764,0.12555,0.10416,0.07254,0.03627,0.05301,0.12555,0.11997,0.15438,0.13485,0.13485
Somalia,,0.10509,0.06975,0.0744,0.093,0.12276,0.19344,0.22134,0.2232,0.22506,0.22599,0.22878,0.23157,0.23157,0.23436,0.23715,0.23808,0.24087,0.24087,0.2418,0.24273,0.21855,0.22785,0.23994,0.25389,0.24459,0.25389,0.26226,0.27156,0.27993,0.28365,0.28551,0.2883,0.29295
South Africa,,85.519,98.892,103.266,104.497,119.026,124.624,132.13,134.021,140.348,144.62,144.692,146.26,143.58,148.02,154.1,161.668,165.373,172.357,172.043,173.851,180.10286,180.28528,190.3731,196.13168,200.0067,205.04504,210.6331,220.41707,213.63307,204.60177,214.89294,218.20154,211.573
Sudan and South Sudan,,0.58,0.782,0.83,0.878,1.053,1.09,1.128,1.137,1.022,1,1.749,1.727,1.761,1.733,1.799,1.807,1.852,1.792,1.931,2.478,2.585,2.271,2.635,2.802,2.874,3.385,3.783,4.1248,4.55142,5.35,6.421,7.044,7.917
Swaziland,,0.25389,0.27342,0.23808,0.21762,0.28551,0.33945,0.44131,0.55433,0.60526,0.68967,0.73457,0.73272,0.94272,0.90572,0.95272,0.9993,0.9523,0.9893,0.99444,0.9813,1.04222,1.05657,1.22029,1.15061,1.01041,1.2347,1.14781,1.26055,1.36709,1.34894,1.37028,1.28595,1.29525
Tanzania,,1.1,1.149,1.139,1.147,1.141,1.122,1.077,1.083,1.118,1.237,1.367,1.479,1.415,1.399,1.33,1.558,1.796,1.576,2.213,1.812,1.931,2.07,2.213,2,2.35,2.52,2.557,3.264,3.481,2.963,4.001,3.892,4.545
Togo,,0.212,0.236,0.264,0.252,0.252,0.301,0.311,0.341,0.349,0.383,0.403,0.453,0.469,0.595,0.518,0.622,0.601,0.509,0.68,0.663,0.512,0.476,0.57,0.43,0.5819,0.6079,0.6158,0.59886,0.6351,0.764,0.742,0.884,0.976
Tunisia,,2.264,2.416,2.594,3.063,3.223,3.444,3.43,3.759,4.024,4.18,4.597,4.796,5.159,5.236,5.613,6.193,6.824,7.292,7.581,8.348,8.848,9.452,9.818,10.267,10.722,11.266,11.519,11.04312,11.52436,12.50544,13.28658,12.941,13.308
Uganda,,0.30062,0.3046,0.31059,0.26281,0.35688,0.37276,0.36792,0.39502,0.43405,0.52226,0.60238,0.60903,0.80154,0.7855,0.82205,0.85676,0.92437,1.04843,0.99838,0.99652,1.28401,1.28236,1.29275,1.41701,1.5647,1.72886,1.47601,1.83898,2.08394,1.97873,2.19158,2.28449,2.82085
Western Sahara,,0.06696,0.06696,0.06789,0.06789,0.06789,0.06603,0.06882,0.07068,0.07161,0.07254,0.0744,0.0744,0.0744,0.0744,0.0744,0.07626,0.07626,0.07626,0.07626,0.0744,0.0744,0.0744,0.07905,0.07905,0.07905,0.07905,0.0837,0.0837,0.0837,0.0837,0.0837,0.0837,0.0837
Zambia,,5.79,6.273,6.191,6.264,6.309,6.343,6.242,6.604,6.66,5.092,6.05,5.958,5.988,5.98,5.954,6.138,5.683,6.525,6.253,5.909,6.143,6.531,7.082,7.529,8.228,8.589,8.804,8.2132,7.4802,7.419,7.942,8.064,8.327
